[ 2023-03-23 04:03:37,249 ] 24 root - INFO - Entered the data ingestion method or component
[ 2023-03-23 04:03:38,678 ] 27 root - INFO - Read the dataset as dataframe
[ 2023-03-23 04:03:38,741 ] 34 root - INFO - Train test split initiated
[ 2023-03-23 04:03:38,808 ] 44 root - INFO - Inmgestion of the data iss completed
[ 2023-03-23 04:03:38,809 ] 27 root - INFO - Entered the data cleaning method or component
[ 2023-03-23 04:03:38,834 ] 32 root - INFO - Read the dataset as dataframe
[ 2023-03-23 04:03:38,846 ] 39 root - INFO - processingthe training dataset as dataframe
[ 2023-03-23 04:03:39,234 ] 80 root - INFO - processingthe test dataset as dataframe
[ 2023-03-23 04:03:39,235 ] 94 root - INFO - ended the loop
[ 2023-03-23 04:03:39,248 ] 109 root - INFO - ended he loop
[ 2023-03-23 04:03:39,248 ] 111 root - INFO - returning done
[ 2023-03-23 04:03:39,248 ] 114 root - INFO - directory created
[ 2023-03-23 04:03:39,294 ] 118 root - INFO - df1 saved
[ 2023-03-23 04:03:39,306 ] 120 root - INFO - df2 saved
[ 2023-03-23 04:03:39,306 ] 122 root - INFO - Train test data cleaned
