[ 2023-03-23 04:02:40,468 ] 24 root - INFO - Entered the data ingestion method or component
[ 2023-03-23 04:02:41,903 ] 27 root - INFO - Read the dataset as dataframe
[ 2023-03-23 04:02:41,965 ] 34 root - INFO - Train test split initiated
[ 2023-03-23 04:02:42,030 ] 44 root - INFO - Inmgestion of the data iss completed
[ 2023-03-23 04:02:42,031 ] 27 root - INFO - Entered the data cleaning method or component
[ 2023-03-23 04:02:42,056 ] 32 root - INFO - Read the dataset as dataframe
[ 2023-03-23 04:02:42,068 ] 39 root - INFO - processingthe training dataset as dataframe
[ 2023-03-23 04:02:42,458 ] 80 root - INFO - processingthe test dataset as dataframe
[ 2023-03-23 04:02:42,459 ] 94 root - INFO - ended the loop
[ 2023-03-23 04:02:42,472 ] 109 root - INFO - ended he loop
[ 2023-03-23 04:02:42,472 ] 111 root - INFO - returning done
[ 2023-03-23 04:02:42,472 ] 114 root - INFO - directory created
[ 2023-03-23 04:02:42,517 ] 118 root - INFO - df1 saved
[ 2023-03-23 04:02:42,528 ] 120 root - INFO - df2 saved
[ 2023-03-23 04:02:42,528 ] 122 root - INFO - Train test data cleaned
[ 2023-03-23 04:02:42,546 ] 87 root - INFO - Read train and test data completed
[ 2023-03-23 04:02:42,546 ] 89 root - INFO - Obtaining preprocessing object
[ 2023-03-23 04:02:42,546 ] 59 root - INFO - Categorical columns: ['Airline', 'Source', 'Destination', 'Total_Stops']
[ 2023-03-23 04:02:42,546 ] 60 root - INFO - Numerical columns: ['Journey_day', 'Journey_month', 'Journey_year', 'hours', 'minutes', 'Arrival_hour', 'Arrival_min', 'duration-mins', 'duration-hours']
[ 2023-03-23 04:02:42,547 ] 72 root - INFO - Train test split initiated
[ 2023-03-23 04:02:42,549 ] 99 root - INFO - Applying preprocessing object on training dataframe and testing dataframe.
