[ 2023-03-19 14:36:58,436 ] 23 root - INFO - Entered the data ingestion method or component
[ 2023-03-19 14:36:59,911 ] 26 root - INFO - Read the dataset as dataframe
[ 2023-03-19 14:36:59,978 ] 33 root - INFO - Train test split initiated
[ 2023-03-19 14:37:00,048 ] 43 root - INFO - Inmgestion of the data iss completed
[ 2023-03-19 14:37:00,048 ] 26 root - INFO - Entered the data cleaning method or component
[ 2023-03-19 14:37:00,073 ] 31 root - INFO - Read the dataset as dataframe
[ 2023-03-19 14:37:00,085 ] 38 root - INFO - processingthe training dataset as dataframe
[ 2023-03-19 14:37:00,473 ] 77 root - INFO - processingthe test dataset as dataframe
[ 2023-03-19 14:37:00,474 ] 91 root - INFO - ended the loop
[ 2023-03-19 14:37:00,474 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,474 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,474 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,474 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,474 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,475 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,475 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,475 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,475 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,475 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,475 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,475 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,475 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,475 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,475 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,475 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,475 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,475 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,475 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,475 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,475 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,475 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,475 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,476 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,476 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,476 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,476 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,476 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,476 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,476 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,476 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,476 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,476 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,476 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,476 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,476 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,476 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,476 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,477 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,477 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,477 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,477 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,477 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,477 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,477 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,477 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,477 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,477 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,477 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,477 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,477 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,477 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,477 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,478 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,478 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,478 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,478 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,478 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,478 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,478 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,478 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,478 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,478 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,478 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,478 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,478 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,478 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,478 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,478 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,478 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,478 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,479 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,479 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,479 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,479 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,479 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,479 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,479 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,479 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,479 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,479 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,479 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,479 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,479 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,479 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,479 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,479 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,479 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,479 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,480 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,480 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,480 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,480 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,480 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,480 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,480 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,480 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,480 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,480 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,480 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,480 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,480 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,480 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,480 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,480 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,481 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,481 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,481 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,481 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,481 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,481 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,481 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,481 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,481 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,481 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,481 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,481 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,481 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,481 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,481 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,481 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,481 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,481 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,482 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,482 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,482 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,482 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,482 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,482 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,482 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,482 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,482 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,482 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,482 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,482 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,482 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,482 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,482 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,482 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,482 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,482 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,483 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,483 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,483 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,483 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,483 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,483 ] 95 root - INFO - entered the loop
[ 2023-03-19 14:37:00,483 ] 95 root - INFO - entered the loop
