[ 2023-03-20 01:45:13,697 ] 23 root - INFO - Entered the data ingestion method or component
[ 2023-03-20 01:45:15,150 ] 26 root - INFO - Read the dataset as dataframe
[ 2023-03-20 01:45:15,211 ] 33 root - INFO - Train test split initiated
[ 2023-03-20 01:45:15,275 ] 43 root - INFO - Inmgestion of the data iss completed
[ 2023-03-20 01:45:15,275 ] 26 root - INFO - Entered the data cleaning method or component
[ 2023-03-20 01:45:15,300 ] 31 root - INFO - Read the dataset as dataframe
[ 2023-03-20 01:45:15,312 ] 38 root - INFO - processingthe training dataset as dataframe
[ 2023-03-20 01:45:15,714 ] 79 root - INFO - processingthe test dataset as dataframe
[ 2023-03-20 01:45:15,715 ] 93 root - INFO - ended the loop
[ 2023-03-20 01:45:15,732 ] 108 root - INFO - ended he loop
[ 2023-03-20 01:45:15,732 ] 110 root - INFO - returning done
[ 2023-03-20 01:45:15,732 ] 113 root - INFO - directory created
[ 2023-03-20 01:45:15,776 ] 117 root - INFO - df1 saved
[ 2023-03-20 01:45:15,787 ] 119 root - INFO - df2 saved
[ 2023-03-20 01:45:15,788 ] 121 root - INFO - Train test data cleaned
