[ 2023-03-23 04:35:17,551 ] 24 root - INFO - Entered the data ingestion method or component
[ 2023-03-23 04:35:18,974 ] 27 root - INFO - Read the dataset as dataframe
[ 2023-03-23 04:35:19,035 ] 34 root - INFO - Train test split initiated
[ 2023-03-23 04:35:19,098 ] 44 root - INFO - Inmgestion of the data iss completed
[ 2023-03-23 04:35:19,099 ] 27 root - INFO - Entered the data cleaning method or component
[ 2023-03-23 04:35:19,123 ] 32 root - INFO - Read the dataset as dataframe
[ 2023-03-23 04:35:19,135 ] 39 root - INFO - processingthe training dataset as dataframe
[ 2023-03-23 04:35:19,518 ] 80 root - INFO - processingthe test dataset as dataframe
[ 2023-03-23 04:35:19,519 ] 94 root - INFO - ended the loop
[ 2023-03-23 04:35:19,531 ] 109 root - INFO - ended he loop
[ 2023-03-23 04:35:19,531 ] 111 root - INFO - returning done
[ 2023-03-23 04:35:19,531 ] 114 root - INFO - directory created
[ 2023-03-23 04:35:19,575 ] 118 root - INFO - df1 saved
[ 2023-03-23 04:35:19,586 ] 120 root - INFO - df2 saved
[ 2023-03-23 04:35:19,586 ] 122 root - INFO - Train test data cleaned
[ 2023-03-23 04:35:19,604 ] 87 root - INFO - Read train and test data completed
[ 2023-03-23 04:35:19,604 ] 89 root - INFO - Obtaining preprocessing object
[ 2023-03-23 04:35:19,604 ] 59 root - INFO - Categorical columns: ['Airline', 'Source', 'Destination', 'Total_Stops']
[ 2023-03-23 04:35:19,604 ] 60 root - INFO - Numerical columns: ['Journey_day', 'Journey_month', 'Journey_year', 'hours', 'minutes', 'Arrival_hour', 'Arrival_min', 'duration_mins', 'duration_hours']
[ 2023-03-23 04:35:19,604 ] 72 root - INFO - Train test split initiated
[ 2023-03-23 04:35:19,606 ] 99 root - INFO - Applying preprocessing object on training dataframe and testing dataframe.
[ 2023-03-23 04:35:19,650 ] 105 root - INFO - Saved preprocessing object.
[ 2023-03-23 04:35:19,658 ] 33 root - INFO - Split training and test input data
[ 2023-03-23 04:42:52,123 ] 102 root - INFO - Best found model on both training and testing dataset
