[ 2023-03-20 21:13:32,894 ] 23 root - INFO - Entered the data ingestion method or component
[ 2023-03-20 21:13:34,339 ] 26 root - INFO - Read the dataset as dataframe
[ 2023-03-20 21:13:34,402 ] 33 root - INFO - Train test split initiated
[ 2023-03-20 21:13:34,468 ] 43 root - INFO - Inmgestion of the data iss completed
[ 2023-03-20 21:13:34,469 ] 27 root - INFO - Entered the data cleaning method or component
[ 2023-03-20 21:13:34,493 ] 32 root - INFO - Read the dataset as dataframe
[ 2023-03-20 21:13:34,505 ] 39 root - INFO - processingthe training dataset as dataframe
[ 2023-03-20 21:13:34,892 ] 80 root - INFO - processingthe test dataset as dataframe
[ 2023-03-20 21:13:34,893 ] 94 root - INFO - ended the loop
[ 2023-03-20 21:13:34,905 ] 109 root - INFO - ended he loop
[ 2023-03-20 21:13:34,905 ] 111 root - INFO - returning done
[ 2023-03-20 21:13:34,905 ] 114 root - INFO - directory created
[ 2023-03-20 21:13:34,950 ] 118 root - INFO - df1 saved
[ 2023-03-20 21:13:34,962 ] 120 root - INFO - df2 saved
[ 2023-03-20 21:13:34,962 ] 122 root - INFO - Train test data cleaned
[ 2023-03-20 21:13:34,980 ] 87 root - INFO - Read train and test data completed
[ 2023-03-20 21:13:34,980 ] 89 root - INFO - Obtaining preprocessing object
[ 2023-03-20 21:13:34,980 ] 59 root - INFO - Categorical columns: ['Airline', 'Source', 'Destination', 'Total_Stops']
[ 2023-03-20 21:13:34,980 ] 60 root - INFO - Numerical columns: ['Journey_day', 'Journey_month', 'Journey_year', 'hours', 'minutes', 'Arrival_hour', 'Arrival_min', 'duration-mins', 'duration-hours']
[ 2023-03-20 21:13:34,980 ] 72 root - INFO - Train test split initiated
[ 2023-03-20 21:13:34,982 ] 99 root - INFO - Applying preprocessing object on training dataframe and testing dataframe.
[ 2023-03-20 21:13:35,028 ] 105 root - INFO - Saved preprocessing object.
