[ 2023-03-19 14:53:47,757 ] 23 root - INFO - Entered the data ingestion method or component
[ 2023-03-19 14:53:49,200 ] 26 root - INFO - Read the dataset as dataframe
[ 2023-03-19 14:53:49,263 ] 33 root - INFO - Train test split initiated
[ 2023-03-19 14:53:49,328 ] 43 root - INFO - Inmgestion of the data iss completed
[ 2023-03-19 14:53:49,329 ] 26 root - INFO - Entered the data cleaning method or component
[ 2023-03-19 14:53:49,354 ] 31 root - INFO - Read the dataset as dataframe
[ 2023-03-19 14:53:49,367 ] 38 root - INFO - processingthe training dataset as dataframe
[ 2023-03-19 14:53:49,741 ] 77 root - INFO - processingthe test dataset as dataframe
[ 2023-03-19 14:53:49,742 ] 91 root - INFO - ended the loop
[ 2023-03-19 14:53:49,748 ] 102 root - INFO - ended he loop
[ 2023-03-19 14:53:49,748 ] 104 root - INFO - returning done
[ 2023-03-19 14:53:49,749 ] 107 root - INFO - directory created
[ 2023-03-19 14:53:49,799 ] 111 root - INFO - df1 saved
[ 2023-03-19 14:53:49,812 ] 113 root - INFO - df2 saved
[ 2023-03-19 14:53:49,812 ] 115 root - INFO - Train test data cleaned
