[ 2023-03-21 13:56:52,448 ] 24 root - INFO - Entered the data ingestion method or component
[ 2023-03-21 13:56:53,944 ] 27 root - INFO - Read the dataset as dataframe
[ 2023-03-21 13:56:54,008 ] 34 root - INFO - Train test split initiated
[ 2023-03-21 13:56:54,072 ] 44 root - INFO - Inmgestion of the data iss completed
[ 2023-03-21 13:56:54,073 ] 27 root - INFO - Entered the data cleaning method or component
[ 2023-03-21 13:56:54,098 ] 32 root - INFO - Read the dataset as dataframe
[ 2023-03-21 13:56:54,110 ] 39 root - INFO - processingthe training dataset as dataframe
[ 2023-03-21 13:56:54,494 ] 80 root - INFO - processingthe test dataset as dataframe
[ 2023-03-21 13:56:54,495 ] 94 root - INFO - ended the loop
[ 2023-03-21 13:56:54,508 ] 109 root - INFO - ended he loop
[ 2023-03-21 13:56:54,508 ] 111 root - INFO - returning done
[ 2023-03-21 13:56:54,508 ] 114 root - INFO - directory created
[ 2023-03-21 13:56:54,557 ] 118 root - INFO - df1 saved
[ 2023-03-21 13:56:54,568 ] 120 root - INFO - df2 saved
[ 2023-03-21 13:56:54,568 ] 122 root - INFO - Train test data cleaned
[ 2023-03-21 13:56:54,586 ] 87 root - INFO - Read train and test data completed
[ 2023-03-21 13:56:54,586 ] 89 root - INFO - Obtaining preprocessing object
[ 2023-03-21 13:56:54,586 ] 59 root - INFO - Categorical columns: ['Airline', 'Source', 'Destination', 'Total_Stops']
[ 2023-03-21 13:56:54,586 ] 60 root - INFO - Numerical columns: ['Journey_day', 'Journey_month', 'Journey_year', 'hours', 'minutes', 'Arrival_hour', 'Arrival_min', 'duration-mins', 'duration-hours']
[ 2023-03-21 13:56:54,586 ] 72 root - INFO - Train test split initiated
[ 2023-03-21 13:56:54,588 ] 99 root - INFO - Applying preprocessing object on training dataframe and testing dataframe.
[ 2023-03-21 13:56:54,633 ] 105 root - INFO - Saved preprocessing object.
[ 2023-03-21 13:56:54,640 ] 33 root - INFO - Split training and test input data
[ 2023-03-21 14:06:11,585 ] 102 root - INFO - Best found model on both training and testing dataset
