[ 2023-03-20 01:37:42,663 ] 23 root - INFO - Entered the data ingestion method or component
[ 2023-03-20 01:37:44,093 ] 26 root - INFO - Read the dataset as dataframe
[ 2023-03-20 01:37:44,156 ] 33 root - INFO - Train test split initiated
[ 2023-03-20 01:37:44,219 ] 43 root - INFO - Inmgestion of the data iss completed
[ 2023-03-20 01:37:44,220 ] 26 root - INFO - Entered the data cleaning method or component
[ 2023-03-20 01:37:44,245 ] 31 root - INFO - Read the dataset as dataframe
[ 2023-03-20 01:37:44,257 ] 38 root - INFO - processingthe training dataset as dataframe
[ 2023-03-20 01:37:44,631 ] 78 root - INFO - processingthe test dataset as dataframe
[ 2023-03-20 01:37:44,632 ] 92 root - INFO - ended the loop
[ 2023-03-20 01:37:44,639 ] 106 root - INFO - ended he loop
[ 2023-03-20 01:37:44,639 ] 108 root - INFO - returning done
[ 2023-03-20 01:37:44,639 ] 111 root - INFO - directory created
[ 2023-03-20 01:37:44,682 ] 115 root - INFO - df1 saved
[ 2023-03-20 01:37:44,694 ] 117 root - INFO - df2 saved
[ 2023-03-20 01:37:44,694 ] 119 root - INFO - Train test data cleaned
