[ 2023-03-19 14:36:36,227 ] 23 root - INFO - Entered the data ingestion method or component
[ 2023-03-19 14:36:37,674 ] 26 root - INFO - Read the dataset as dataframe
[ 2023-03-19 14:36:37,737 ] 33 root - INFO - Train test split initiated
[ 2023-03-19 14:36:37,803 ] 43 root - INFO - Inmgestion of the data iss completed
[ 2023-03-19 14:36:37,804 ] 26 root - INFO - Entered the data cleaning method or component
[ 2023-03-19 14:36:37,829 ] 31 root - INFO - Read the dataset as dataframe
[ 2023-03-19 14:36:37,841 ] 38 root - INFO - processingthe training dataset as dataframe
[ 2023-03-19 14:36:38,210 ] 77 root - INFO - processingthe test dataset as dataframe
[ 2023-03-19 14:36:38,210 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,210 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,210 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,210 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,210 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,210 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,210 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,210 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,210 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,210 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,211 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,211 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,211 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,211 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,211 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,211 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,211 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,211 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,211 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,211 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,211 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,211 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,211 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,211 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,211 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,211 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,211 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,211 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,212 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,212 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,212 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,212 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,212 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,212 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,212 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,212 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,212 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,212 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,212 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,212 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,212 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,212 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,212 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,212 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,212 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,212 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,213 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,213 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,213 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,213 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,213 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,213 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,213 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,213 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,213 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,213 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,213 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,213 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,213 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,213 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,213 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,213 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,213 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,213 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,213 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,214 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,214 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,214 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,214 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,214 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,214 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,214 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,214 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,214 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,214 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,214 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,214 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,214 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,214 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,214 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,214 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,214 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,214 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,214 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,215 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,215 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,215 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,215 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,215 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,215 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,215 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,215 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,215 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,215 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,215 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,215 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,215 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,215 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,215 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,215 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,215 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,215 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,215 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,216 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,216 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,216 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,216 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,216 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,216 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,216 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,216 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,216 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,216 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,216 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,216 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,216 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,216 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,216 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,217 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,217 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,217 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,217 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,217 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,217 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,217 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,217 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,217 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,217 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,217 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,217 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,217 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,217 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,217 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,217 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,217 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,217 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,217 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,218 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,218 ] 81 root - INFO - entered the loop
[ 2023-03-19 14:36:38,218 ] 81 root - INFO - entered the loop
