[ 2023-03-23 03:58:45,789 ] 24 root - INFO - Entered the data ingestion method or component
[ 2023-03-23 03:58:47,221 ] 27 root - INFO - Read the dataset as dataframe
[ 2023-03-23 03:58:47,284 ] 34 root - INFO - Train test split initiated
[ 2023-03-23 03:58:47,347 ] 44 root - INFO - Inmgestion of the data iss completed
[ 2023-03-23 03:58:47,347 ] 27 root - INFO - Entered the data cleaning method or component
[ 2023-03-23 03:58:47,373 ] 32 root - INFO - Read the dataset as dataframe
[ 2023-03-23 03:58:47,385 ] 39 root - INFO - processingthe training dataset as dataframe
[ 2023-03-23 03:58:47,775 ] 80 root - INFO - processingthe test dataset as dataframe
[ 2023-03-23 03:58:47,776 ] 94 root - INFO - ended the loop
[ 2023-03-23 03:58:47,788 ] 109 root - INFO - ended he loop
[ 2023-03-23 03:58:47,788 ] 111 root - INFO - returning done
[ 2023-03-23 03:58:47,788 ] 114 root - INFO - directory created
[ 2023-03-23 03:58:47,833 ] 118 root - INFO - df1 saved
[ 2023-03-23 03:58:47,844 ] 120 root - INFO - df2 saved
[ 2023-03-23 03:58:47,844 ] 122 root - INFO - Train test data cleaned
[ 2023-03-23 03:58:47,862 ] 87 root - INFO - Read train and test data completed
[ 2023-03-23 03:58:47,862 ] 89 root - INFO - Obtaining preprocessing object
[ 2023-03-23 03:58:47,862 ] 59 root - INFO - Categorical columns: ['Airline', 'Source', 'Destination', 'Total_Stops']
[ 2023-03-23 03:58:47,863 ] 60 root - INFO - Numerical columns: ['Journey_day', 'Journey_month', 'Journey_year', 'hours', 'minutes', 'Arrival_hour', 'Arrival_min', 'duration-mins', 'duration-hours']
[ 2023-03-23 03:58:47,863 ] 72 root - INFO - Train test split initiated
[ 2023-03-23 03:58:47,864 ] 99 root - INFO - Applying preprocessing object on training dataframe and testing dataframe.
