[ 2023-03-23 04:06:59,822 ] 24 root - INFO - Entered the data ingestion method or component
[ 2023-03-23 04:07:01,249 ] 27 root - INFO - Read the dataset as dataframe
[ 2023-03-23 04:07:01,311 ] 34 root - INFO - Train test split initiated
[ 2023-03-23 04:07:01,374 ] 44 root - INFO - Inmgestion of the data iss completed
[ 2023-03-23 04:07:01,375 ] 27 root - INFO - Entered the data cleaning method or component
[ 2023-03-23 04:07:01,400 ] 32 root - INFO - Read the dataset as dataframe
[ 2023-03-23 04:07:01,412 ] 39 root - INFO - processingthe training dataset as dataframe
[ 2023-03-23 04:07:01,802 ] 80 root - INFO - processingthe test dataset as dataframe
[ 2023-03-23 04:07:01,803 ] 94 root - INFO - ended the loop
[ 2023-03-23 04:07:01,815 ] 109 root - INFO - ended he loop
[ 2023-03-23 04:07:01,815 ] 111 root - INFO - returning done
[ 2023-03-23 04:07:01,815 ] 114 root - INFO - directory created
[ 2023-03-23 04:07:01,859 ] 118 root - INFO - df1 saved
[ 2023-03-23 04:07:01,871 ] 120 root - INFO - df2 saved
[ 2023-03-23 04:07:01,871 ] 122 root - INFO - Train test data cleaned
[ 2023-03-23 04:07:01,889 ] 87 root - INFO - Read train and test data completed
[ 2023-03-23 04:07:01,889 ] 89 root - INFO - Obtaining preprocessing object
[ 2023-03-23 04:07:01,890 ] 59 root - INFO - Categorical columns: ['Airline', 'Source', 'Destination', 'Total_Stops']
[ 2023-03-23 04:07:01,890 ] 60 root - INFO - Numerical columns: ['Journey_day', 'Journey_month', 'Journey_year', 'hours', 'minutes', 'Arrival_hour', 'Arrival_min', 'duration_mins', 'duration_hours']
[ 2023-03-23 04:07:01,890 ] 72 root - INFO - Train test split initiated
[ 2023-03-23 04:07:01,891 ] 99 root - INFO - Applying preprocessing object on training dataframe and testing dataframe.
[ 2023-03-23 04:07:01,937 ] 105 root - INFO - Saved preprocessing object.
[ 2023-03-23 04:07:01,944 ] 33 root - INFO - Split training and test input data
[ 2023-03-23 04:14:33,679 ] 102 root - INFO - Best found model on both training and testing dataset
