[ 2023-03-20 21:37:32,353 ] 24 root - INFO - Entered the data ingestion method or component
[ 2023-03-20 21:37:33,998 ] 27 root - INFO - Read the dataset as dataframe
[ 2023-03-20 21:37:34,073 ] 34 root - INFO - Train test split initiated
[ 2023-03-20 21:37:34,151 ] 44 root - INFO - Inmgestion of the data iss completed
[ 2023-03-20 21:37:34,152 ] 27 root - INFO - Entered the data cleaning method or component
[ 2023-03-20 21:37:34,181 ] 32 root - INFO - Read the dataset as dataframe
[ 2023-03-20 21:37:34,195 ] 39 root - INFO - processingthe training dataset as dataframe
[ 2023-03-20 21:37:34,617 ] 80 root - INFO - processingthe test dataset as dataframe
[ 2023-03-20 21:37:34,619 ] 94 root - INFO - ended the loop
[ 2023-03-20 21:37:34,632 ] 109 root - INFO - ended he loop
[ 2023-03-20 21:37:34,632 ] 111 root - INFO - returning done
[ 2023-03-20 21:37:34,633 ] 114 root - INFO - directory created
[ 2023-03-20 21:37:34,685 ] 118 root - INFO - df1 saved
[ 2023-03-20 21:37:34,697 ] 120 root - INFO - df2 saved
[ 2023-03-20 21:37:34,697 ] 122 root - INFO - Train test data cleaned
[ 2023-03-20 21:37:34,717 ] 87 root - INFO - Read train and test data completed
[ 2023-03-20 21:37:34,717 ] 89 root - INFO - Obtaining preprocessing object
[ 2023-03-20 21:37:34,718 ] 59 root - INFO - Categorical columns: ['Airline', 'Source', 'Destination', 'Total_Stops']
[ 2023-03-20 21:37:34,718 ] 60 root - INFO - Numerical columns: ['Journey_day', 'Journey_month', 'Journey_year', 'hours', 'minutes', 'Arrival_hour', 'Arrival_min', 'duration-mins', 'duration-hours']
[ 2023-03-20 21:37:34,718 ] 72 root - INFO - Train test split initiated
[ 2023-03-20 21:37:34,720 ] 99 root - INFO - Applying preprocessing object on training dataframe and testing dataframe.
[ 2023-03-20 21:37:34,772 ] 105 root - INFO - Saved preprocessing object.
[ 2023-03-20 21:37:34,780 ] 33 root - INFO - Split training and test input data
[ 2023-03-20 21:48:49,238 ] 102 root - INFO - Best found model on both training and testing dataset
