[ 2023-03-20 01:45:34,293 ] 23 root - INFO - Entered the data ingestion method or component
[ 2023-03-20 01:45:35,742 ] 26 root - INFO - Read the dataset as dataframe
[ 2023-03-20 01:45:35,804 ] 33 root - INFO - Train test split initiated
[ 2023-03-20 01:45:35,867 ] 43 root - INFO - Inmgestion of the data iss completed
[ 2023-03-20 01:45:35,868 ] 26 root - INFO - Entered the data cleaning method or component
[ 2023-03-20 01:45:35,893 ] 31 root - INFO - Read the dataset as dataframe
[ 2023-03-20 01:45:35,905 ] 38 root - INFO - processingthe training dataset as dataframe
[ 2023-03-20 01:45:36,293 ] 79 root - INFO - processingthe test dataset as dataframe
[ 2023-03-20 01:45:36,294 ] 93 root - INFO - ended the loop
[ 2023-03-20 01:45:36,312 ] 108 root - INFO - ended he loop
[ 2023-03-20 01:45:36,312 ] 110 root - INFO - returning done
[ 2023-03-20 01:45:36,312 ] 113 root - INFO - directory created
[ 2023-03-20 01:45:36,360 ] 117 root - INFO - df1 saved
[ 2023-03-20 01:45:36,372 ] 119 root - INFO - df2 saved
[ 2023-03-20 01:45:36,372 ] 121 root - INFO - Train test data cleaned
