[ 2023-03-19 14:54:29,389 ] 23 root - INFO - Entered the data ingestion method or component
[ 2023-03-19 14:54:30,854 ] 26 root - INFO - Read the dataset as dataframe
[ 2023-03-19 14:54:30,919 ] 33 root - INFO - Train test split initiated
[ 2023-03-19 14:54:30,988 ] 43 root - INFO - Inmgestion of the data iss completed
[ 2023-03-19 14:54:30,989 ] 26 root - INFO - Entered the data cleaning method or component
[ 2023-03-19 14:54:31,014 ] 31 root - INFO - Read the dataset as dataframe
[ 2023-03-19 14:54:31,026 ] 38 root - INFO - processingthe training dataset as dataframe
[ 2023-03-19 14:54:31,399 ] 77 root - INFO - processingthe test dataset as dataframe
[ 2023-03-19 14:54:31,400 ] 91 root - INFO - ended the loop
[ 2023-03-19 14:54:31,406 ] 102 root - INFO - ended he loop
[ 2023-03-19 14:54:31,406 ] 104 root - INFO - returning done
[ 2023-03-19 14:54:31,406 ] 107 root - INFO - directory created
[ 2023-03-19 14:54:31,463 ] 111 root - INFO - df1 saved
[ 2023-03-19 14:54:31,483 ] 113 root - INFO - df2 saved
[ 2023-03-19 14:54:31,483 ] 115 root - INFO - Train test data cleaned
