[ 2023-03-20 20:58:43,096 ] 23 root - INFO - Entered the data ingestion method or component
[ 2023-03-20 20:58:44,580 ] 26 root - INFO - Read the dataset as dataframe
[ 2023-03-20 20:58:44,646 ] 33 root - INFO - Train test split initiated
[ 2023-03-20 20:58:44,711 ] 43 root - INFO - Inmgestion of the data iss completed
[ 2023-03-20 20:58:44,711 ] 27 root - INFO - Entered the data cleaning method or component
[ 2023-03-20 20:58:44,736 ] 32 root - INFO - Read the dataset as dataframe
[ 2023-03-20 20:58:44,749 ] 39 root - INFO - processingthe training dataset as dataframe
[ 2023-03-20 20:58:45,140 ] 80 root - INFO - processingthe test dataset as dataframe
[ 2023-03-20 20:58:45,141 ] 94 root - INFO - ended the loop
[ 2023-03-20 20:58:45,153 ] 109 root - INFO - ended he loop
[ 2023-03-20 20:58:45,153 ] 111 root - INFO - returning done
[ 2023-03-20 20:58:45,153 ] 114 root - INFO - directory created
[ 2023-03-20 20:58:45,198 ] 118 root - INFO - df1 saved
[ 2023-03-20 20:58:45,210 ] 120 root - INFO - df2 saved
[ 2023-03-20 20:58:45,211 ] 122 root - INFO - Train test data cleaned
[ 2023-03-20 20:58:45,232 ] 87 root - INFO - Read train and test data completed
[ 2023-03-20 20:58:45,232 ] 89 root - INFO - Obtaining preprocessing object
[ 2023-03-20 20:58:45,232 ] 59 root - INFO - Categorical columns: ['Airline', 'Source', 'Destination', 'Total_Stops']
[ 2023-03-20 20:58:45,232 ] 60 root - INFO - Numerical columns: ['Journey_day', 'Journey_month', 'Journey_year', 'hours', 'minutes', 'Arrival_hour', 'Arrival_min', 'duration-mins', 'duration-hours']
[ 2023-03-20 20:58:45,232 ] 72 root - INFO - Train test split initiated
[ 2023-03-20 20:58:45,234 ] 99 root - INFO - Applying preprocessing object on training dataframe and testing dataframe.
[ 2023-03-20 20:58:45,281 ] 105 root - INFO - Saved preprocessing object.
