[ 2023-03-20 21:19:17,700 ] 24 root - INFO - Entered the data ingestion method or component
[ 2023-03-20 21:19:19,166 ] 27 root - INFO - Read the dataset as dataframe
[ 2023-03-20 21:19:19,228 ] 34 root - INFO - Train test split initiated
[ 2023-03-20 21:19:19,291 ] 44 root - INFO - Inmgestion of the data iss completed
[ 2023-03-20 21:19:19,291 ] 27 root - INFO - Entered the data cleaning method or component
[ 2023-03-20 21:19:19,313 ] 32 root - INFO - Read the dataset as dataframe
[ 2023-03-20 21:19:19,326 ] 39 root - INFO - processingthe training dataset as dataframe
[ 2023-03-20 21:19:19,715 ] 80 root - INFO - processingthe test dataset as dataframe
[ 2023-03-20 21:19:19,716 ] 94 root - INFO - ended the loop
[ 2023-03-20 21:19:19,728 ] 109 root - INFO - ended he loop
[ 2023-03-20 21:19:19,729 ] 111 root - INFO - returning done
[ 2023-03-20 21:19:19,729 ] 114 root - INFO - directory created
[ 2023-03-20 21:19:19,773 ] 118 root - INFO - df1 saved
[ 2023-03-20 21:19:19,784 ] 120 root - INFO - df2 saved
[ 2023-03-20 21:19:19,785 ] 122 root - INFO - Train test data cleaned
[ 2023-03-20 21:19:19,803 ] 87 root - INFO - Read train and test data completed
[ 2023-03-20 21:19:19,803 ] 89 root - INFO - Obtaining preprocessing object
[ 2023-03-20 21:19:19,803 ] 59 root - INFO - Categorical columns: ['Airline', 'Source', 'Destination', 'Total_Stops']
[ 2023-03-20 21:19:19,803 ] 60 root - INFO - Numerical columns: ['Journey_day', 'Journey_month', 'Journey_year', 'hours', 'minutes', 'Arrival_hour', 'Arrival_min', 'duration-mins', 'duration-hours']
[ 2023-03-20 21:19:19,803 ] 72 root - INFO - Train test split initiated
[ 2023-03-20 21:19:19,805 ] 99 root - INFO - Applying preprocessing object on training dataframe and testing dataframe.
[ 2023-03-20 21:19:19,850 ] 105 root - INFO - Saved preprocessing object.
[ 2023-03-20 21:19:19,858 ] 33 root - INFO - Split training and test input data
[ 2023-03-20 21:40:24,043 ] 102 root - INFO - Best found model on both training and testing dataset
