[ 2023-03-23 14:15:06,054 ] 24 root - INFO - Entered the data ingestion method or component
[ 2023-03-23 14:15:08,914 ] 27 root - INFO - Read the dataset as dataframe
[ 2023-03-23 14:15:09,022 ] 34 root - INFO - Train test split initiated
[ 2023-03-23 14:15:09,135 ] 44 root - INFO - Inmgestion of the data iss completed
[ 2023-03-23 14:15:09,136 ] 27 root - INFO - Entered the data cleaning method or component
[ 2023-03-23 14:15:09,178 ] 32 root - INFO - Read the dataset as dataframe
[ 2023-03-23 14:15:09,204 ] 39 root - INFO - processingthe training dataset as dataframe
[ 2023-03-23 14:15:09,846 ] 80 root - INFO - processingthe test dataset as dataframe
[ 2023-03-23 14:15:09,849 ] 94 root - INFO - ended the loop
[ 2023-03-23 14:15:09,872 ] 109 root - INFO - ended he loop
[ 2023-03-23 14:15:09,872 ] 111 root - INFO - returning done
[ 2023-03-23 14:15:09,872 ] 114 root - INFO - directory created
[ 2023-03-23 14:15:09,949 ] 118 root - INFO - df1 saved
[ 2023-03-23 14:15:09,969 ] 120 root - INFO - df2 saved
[ 2023-03-23 14:15:09,969 ] 122 root - INFO - Train test data cleaned
[ 2023-03-23 14:15:10,002 ] 87 root - INFO - Read train and test data completed
[ 2023-03-23 14:15:10,002 ] 89 root - INFO - Obtaining preprocessing object
[ 2023-03-23 14:15:10,003 ] 59 root - INFO - Categorical columns: ['Airline', 'Source', 'Destination', 'Total_Stops']
[ 2023-03-23 14:15:10,003 ] 60 root - INFO - Numerical columns: ['Journey_day', 'Journey_month', 'Journey_year', 'hours', 'minutes', 'Arrival_hour', 'Arrival_min', 'duration_mins', 'duration_hours']
[ 2023-03-23 14:15:10,003 ] 72 root - INFO - Train test split initiated
[ 2023-03-23 14:15:10,007 ] 99 root - INFO - Applying preprocessing object on training dataframe and testing dataframe.
[ 2023-03-23 14:15:10,094 ] 105 root - INFO - Saved preprocessing object.
[ 2023-03-23 14:15:10,108 ] 33 root - INFO - Split training and test input data
