[ 2023-03-23 04:04:17,167 ] 24 root - INFO - Entered the data ingestion method or component
[ 2023-03-23 04:04:18,594 ] 27 root - INFO - Read the dataset as dataframe
[ 2023-03-23 04:04:18,657 ] 34 root - INFO - Train test split initiated
[ 2023-03-23 04:04:18,723 ] 44 root - INFO - Inmgestion of the data iss completed
[ 2023-03-23 04:04:18,723 ] 27 root - INFO - Entered the data cleaning method or component
[ 2023-03-23 04:04:18,748 ] 32 root - INFO - Read the dataset as dataframe
[ 2023-03-23 04:04:18,760 ] 39 root - INFO - processingthe training dataset as dataframe
[ 2023-03-23 04:04:19,144 ] 80 root - INFO - processingthe test dataset as dataframe
[ 2023-03-23 04:04:19,145 ] 94 root - INFO - ended the loop
[ 2023-03-23 04:04:19,158 ] 109 root - INFO - ended he loop
[ 2023-03-23 04:04:19,158 ] 111 root - INFO - returning done
[ 2023-03-23 04:04:19,158 ] 114 root - INFO - directory created
[ 2023-03-23 04:04:19,204 ] 118 root - INFO - df1 saved
[ 2023-03-23 04:04:19,215 ] 120 root - INFO - df2 saved
[ 2023-03-23 04:04:19,215 ] 122 root - INFO - Train test data cleaned
[ 2023-03-23 04:04:19,233 ] 87 root - INFO - Read train and test data completed
[ 2023-03-23 04:04:19,233 ] 89 root - INFO - Obtaining preprocessing object
[ 2023-03-23 04:04:19,233 ] 59 root - INFO - Categorical columns: ['Airline', 'Source', 'Destination', 'Total_Stops']
[ 2023-03-23 04:04:19,233 ] 60 root - INFO - Numerical columns: ['Journey_day', 'Journey_month', 'Journey_year', 'hours', 'minutes', 'Arrival_hour', 'Arrival_min', 'duration-mins', 'duration-hours']
[ 2023-03-23 04:04:19,233 ] 72 root - INFO - Train test split initiated
[ 2023-03-23 04:04:19,235 ] 99 root - INFO - Applying preprocessing object on training dataframe and testing dataframe.
