[ 2023-03-21 13:38:48,567 ] 24 root - INFO - Entered the data ingestion method or component
[ 2023-03-21 13:38:49,999 ] 27 root - INFO - Read the dataset as dataframe
[ 2023-03-21 13:38:50,060 ] 34 root - INFO - Train test split initiated
[ 2023-03-21 13:38:50,122 ] 44 root - INFO - Inmgestion of the data iss completed
[ 2023-03-21 13:38:50,123 ] 27 root - INFO - Entered the data cleaning method or component
[ 2023-03-21 13:38:50,148 ] 32 root - INFO - Read the dataset as dataframe
[ 2023-03-21 13:38:50,160 ] 39 root - INFO - processingthe training dataset as dataframe
[ 2023-03-21 13:38:50,543 ] 80 root - INFO - processingthe test dataset as dataframe
[ 2023-03-21 13:38:50,545 ] 94 root - INFO - ended the loop
[ 2023-03-21 13:38:50,556 ] 109 root - INFO - ended he loop
[ 2023-03-21 13:38:50,557 ] 111 root - INFO - returning done
[ 2023-03-21 13:38:50,557 ] 114 root - INFO - directory created
[ 2023-03-21 13:38:50,605 ] 118 root - INFO - df1 saved
[ 2023-03-21 13:38:50,616 ] 120 root - INFO - df2 saved
[ 2023-03-21 13:38:50,616 ] 122 root - INFO - Train test data cleaned
[ 2023-03-21 13:38:50,634 ] 87 root - INFO - Read train and test data completed
[ 2023-03-21 13:38:50,634 ] 89 root - INFO - Obtaining preprocessing object
[ 2023-03-21 13:38:50,634 ] 59 root - INFO - Categorical columns: ['Airline', 'Source', 'Destination', 'Total_Stops']
[ 2023-03-21 13:38:50,634 ] 60 root - INFO - Numerical columns: ['Journey_day', 'Journey_month', 'Journey_year', 'hours', 'minutes', 'Arrival_hour', 'Arrival_min', 'duration-mins', 'duration-hours']
[ 2023-03-21 13:38:50,634 ] 72 root - INFO - Train test split initiated
[ 2023-03-21 13:38:50,636 ] 99 root - INFO - Applying preprocessing object on training dataframe and testing dataframe.
[ 2023-03-21 13:38:50,680 ] 105 root - INFO - Saved preprocessing object.
[ 2023-03-21 13:38:50,687 ] 33 root - INFO - Split training and test input data
[ 2023-03-21 13:47:44,409 ] 102 root - INFO - Best found model on both training and testing dataset
