[ 2023-03-20 21:17:37,210 ] 24 root - INFO - Entered the data ingestion method or component
[ 2023-03-20 21:17:38,708 ] 27 root - INFO - Read the dataset as dataframe
[ 2023-03-20 21:17:38,770 ] 34 root - INFO - Train test split initiated
[ 2023-03-20 21:17:38,834 ] 44 root - INFO - Inmgestion of the data iss completed
[ 2023-03-20 21:17:38,835 ] 27 root - INFO - Entered the data cleaning method or component
[ 2023-03-20 21:17:38,860 ] 32 root - INFO - Read the dataset as dataframe
[ 2023-03-20 21:17:38,872 ] 39 root - INFO - processingthe training dataset as dataframe
[ 2023-03-20 21:17:39,261 ] 80 root - INFO - processingthe test dataset as dataframe
[ 2023-03-20 21:17:39,262 ] 94 root - INFO - ended the loop
[ 2023-03-20 21:17:39,274 ] 109 root - INFO - ended he loop
[ 2023-03-20 21:17:39,274 ] 111 root - INFO - returning done
[ 2023-03-20 21:17:39,275 ] 114 root - INFO - directory created
[ 2023-03-20 21:17:39,320 ] 118 root - INFO - df1 saved
[ 2023-03-20 21:17:39,331 ] 120 root - INFO - df2 saved
[ 2023-03-20 21:17:39,331 ] 122 root - INFO - Train test data cleaned
[ 2023-03-20 21:17:39,350 ] 87 root - INFO - Read train and test data completed
[ 2023-03-20 21:17:39,350 ] 89 root - INFO - Obtaining preprocessing object
[ 2023-03-20 21:17:39,350 ] 59 root - INFO - Categorical columns: ['Airline', 'Source', 'Destination', 'Total_Stops']
[ 2023-03-20 21:17:39,350 ] 60 root - INFO - Numerical columns: ['Journey_day', 'Journey_month', 'Journey_year', 'hours', 'minutes', 'Arrival_hour', 'Arrival_min', 'duration-mins', 'duration-hours']
[ 2023-03-20 21:17:39,350 ] 72 root - INFO - Train test split initiated
[ 2023-03-20 21:17:39,352 ] 99 root - INFO - Applying preprocessing object on training dataframe and testing dataframe.
[ 2023-03-20 21:17:39,398 ] 105 root - INFO - Saved preprocessing object.
[ 2023-03-20 21:17:39,405 ] 33 root - INFO - Split training and test input data
